id,discipline,top_id,top_question,q_id,depth,question_text,branch_type,parent_q_id,keywords,expansion_note,grok_trigger
3031,Philosophy,98,What if regret is mostly arguing with an earlier draft?,23,5,Would you still try to become a better character?,Left,15,,,
3032,Philosophy,98,What if regret is mostly arguing with an earlier draft?,24,5,Does this make your desire for a meaningful life feel more or less important?,Right,15,,,
3033,Philosophy,98,What if regret is mostly arguing with an earlier draft?,25,5,Would you forgive the earlier chapters more easily?,Left,16,,,
3034,Philosophy,98,What if regret is mostly arguing with an earlier draft?,26,5,Would you write the remaining pages more boldly?,Right,16,,,
3035,Philosophy,98,What if regret is mostly arguing with an earlier draft?,27,5,Is your fear of a wasted life mostly fear of a bad plot?,Left,17,,,
3036,Philosophy,98,What if regret is mostly arguing with an earlier draft?,28,5,Would you still care about the plot if it was one possible telling?,Right,17,,,
3037,Philosophy,98,What if regret is mostly arguing with an earlier draft?,29,5,Does this make every decision feel like choosing which version to keep?,Left,18,,,
3038,Philosophy,98,What if regret is mostly arguing with an earlier draft?,30,5,Would you still want your life to 'mean' something?,Right,18,,,
3039,Philosophy,99,What if your 'true self' was never more than the current chapter?,0,0,What if your 'true self' was never more than the current chapter?,Top,,,,
3040,Philosophy,99,What if your 'true self' was never more than the current chapter?,1,1,Would you still regret if regret was just the brain running old code?,Left,0,,,
3041,Philosophy,99,What if your 'true self' was never more than the current chapter?,2,1,Does this make your sense of free will feel more or less real?,Right,0,,,
3042,Philosophy,99,What if your 'true self' was never more than the current chapter?,3,2,Would you still try to become someone if becoming was mostly illusion?,Left,1,,,
3043,Philosophy,99,What if your 'true self' was never more than the current chapter?,4,2,Would you take your own choices more or less seriously?,Right,1,,,
3044,Philosophy,99,What if your 'true self' was never more than the current chapter?,5,2,Does this make fear of the wrong life feel smaller?,Left,2,,,
3045,Philosophy,99,What if your 'true self' was never more than the current chapter?,6,2,Would you still chase a 'true self' if the self was never fixed?,Right,2,,,
3046,Philosophy,99,What if your 'true self' was never more than the current chapter?,7,3,Is your life just one possible story the brain could have told?,Left,3,,,
3047,Philosophy,99,What if your 'true self' was never more than the current chapter?,8,3,Would you still protect your 'identity' if it was mostly useful fiction?,Right,3,,,
3048,Philosophy,99,What if your 'true self' was never more than the current chapter?,9,3,Does this make your achievements feel more or less earned?,Left,4,,,
3049,Philosophy,99,What if your 'true self' was never more than the current chapter?,10,3,Would you forgive yourself more easily if you were never fully in control?,Right,4,,,
3050,Philosophy,99,What if your 'true self' was never more than the current chapter?,11,3,Is your sense of being a continuous person mostly a story?,Left,5,,,
3051,Philosophy,99,What if your 'true self' was never more than the current chapter?,12,3,Would you still fear becoming someone you dislike?,Right,5,,,
3052,Philosophy,99,What if your 'true self' was never more than the current chapter?,13,3,Does this make your past self feel like a different character?,Left,6,,,
3053,Philosophy,99,What if your 'true self' was never more than the current chapter?,14,3,Would you still try to 'find yourself' if the self was never lost?,Right,6,,,
3054,Philosophy,99,What if your 'true self' was never more than the current chapter?,15,4,Would you still write the next chapter if the narrator was unreliable?,Left,7,,,
3055,Philosophy,99,What if your 'true self' was never more than the current chapter?,16,4,Does this make your desire for a coherent life feel more or less urgent?,Right,7,,,
3056,Philosophy,99,What if your 'true self' was never more than the current chapter?,17,4,Is your fear of death partly fear that the story will stop?,Left,8,,,
3057,Philosophy,99,What if your 'true self' was never more than the current chapter?,18,4,Would you live more experimentally if the story can be rewritten?,Right,8,,,
3058,Philosophy,99,What if your 'true self' was never more than the current chapter?,19,4,Does this make your relationships feel more like co-authored chapters?,Left,9,,,
3059,Philosophy,99,What if your 'true self' was never more than the current chapter?,20,4,Would you take your own narrative less seriously?,Right,9,,,
3060,Philosophy,99,What if your 'true self' was never more than the current chapter?,21,4,Is your entire sense of a 'life' mostly the brain's current draft?,Left,10,,,
3061,Philosophy,99,What if your 'true self' was never more than the current chapter?,22,4,Would you still try to make sense of your life?,Right,10,,,
3062,Philosophy,99,What if your 'true self' was never more than the current chapter?,23,5,Would you still try to become a better character?,Left,15,,,
3063,Philosophy,99,What if your 'true self' was never more than the current chapter?,24,5,Does this make your desire for a meaningful life feel more or less important?,Right,15,,,
3064,Philosophy,99,What if your 'true self' was never more than the current chapter?,25,5,Would you forgive the earlier chapters more easily?,Left,16,,,
3065,Philosophy,99,What if your 'true self' was never more than the current chapter?,26,5,Would you write the remaining pages more boldly?,Right,16,,,
3066,Philosophy,99,What if your 'true self' was never more than the current chapter?,27,5,Is your fear of a wasted life mostly fear of a bad plot?,Left,17,,,
3067,Philosophy,99,What if your 'true self' was never more than the current chapter?,28,5,Would you still care about the plot if it was one possible telling?,Right,17,,,
3068,Philosophy,99,What if your 'true self' was never more than the current chapter?,29,5,Does this make every decision feel like choosing which version to keep?,Left,18,,,
3069,Philosophy,99,What if your 'true self' was never more than the current chapter?,30,5,Would you still want your life to 'mean' something?,Right,18,,,
3070,Philosophy,100,What if the story can always be rewritten from here?,0,0,What if the story can always be rewritten from here?,Top,,,,
3071,Philosophy,100,What if the story can always be rewritten from here?,1,1,Would you still regret if regret was just the brain running old code?,Left,0,,,
3072,Philosophy,100,What if the story can always be rewritten from here?,2,1,Does this make your sense of free will feel more or less real?,Right,0,,,
3073,Philosophy,100,What if the story can always be rewritten from here?,3,2,Would you still try to become someone if becoming was mostly illusion?,Left,1,,,
3074,Philosophy,100,What if the story can always be rewritten from here?,4,2,Would you take your own choices more or less seriously?,Right,1,,,
3075,Philosophy,100,What if the story can always be rewritten from here?,5,2,Does this make fear of the wrong life feel smaller?,Left,2,,,
3076,Philosophy,100,What if the story can always be rewritten from here?,6,2,Would you still chase a 'true self' if the self was never fixed?,Right,2,,,
3077,Philosophy,100,What if the story can always be rewritten from here?,7,3,Is your life just one possible story the brain could have told?,Left,3,,,
3078,Philosophy,100,What if the story can always be rewritten from here?,8,3,Would you still protect your 'identity' if it was mostly useful fiction?,Right,3,,,
3079,Philosophy,100,What if the story can always be rewritten from here?,9,3,Does this make your achievements feel more or less earned?,Left,4,,,
3080,Philosophy,100,What if the story can always be rewritten from here?,10,3,Would you forgive yourself more easily if you were never fully in control?,Right,4,,,
3081,Philosophy,100,What if the story can always be rewritten from here?,11,3,Is your sense of being a continuous person mostly a story?,Left,5,,,
3082,Philosophy,100,What if the story can always be rewritten from here?,12,3,Would you still fear becoming someone you dislike?,Right,5,,,
